,blood_mac_1,blood_mac_2,blood_mac_3,sm_mac_1,sm_mac_2,sm_mac_3
Brip1,21.8418128667816,18.6899919756142,16.0102276809514,87.6873542900995,27.2459671127588,36.2446130250269
Ints2,26.1733116209534,27.0090902002888,30.8724351599741,22.6179954682175,26.3626813958863,23.4157637412545
Med13,180.049036866676,155.712627756914,215.331356794191,212.19998763398,213.041720404128,226.518452078519
Rnft1,32.7473593755122,21.5252003391805,34.4406060578606,30.1762703357374,31.0508902008249,35.0406109886858
Rps6kb1,39.4750063766727,36.2235173818791,45.9828632231977,46.2589153545956,45.7949671670809,45.419938888178
Tubd1,5.49885302834585,6.1553865787951,8.1912792786263,5.73974256856776,6.31889012839543,4.64993889897252
Vmp1,118.394299280698,96.4716951076614,95.8752006475578,108.998279668445,113.43426956297,111.681568198536
Mir21,0.184319095922207,0,0.155137865125498,0.22731653736902,0.373697803292203,0.498207739175627
Ptrh2,13.5474535502822,12.348078530795,10.89067813181,14.2072835855638,16.4766758724289,14.3234725012993
Cltc,543.679893271871,537.271984895801,628.277326185242,695.986408289598,826.721458465069,791.735132173268
Dhx40,146.072883518349,122.660067097444,183.714259881615,189.184188225367,204.990231369559,229.300111955582
Ypel2,22.9784472916352,14.2879579374456,18.7406541071602,17.7306899147836,15.1177747695482,18.6412729074881
Gdpd1,2.45758794562943,2.42484925831322,2.48220584200797,6.64900871804384,4.55231869465047,6.93339103686081
1200011M11Rik,11.8885816869824,12.348078530795,11.5422571653371,15.7984993471469,15.7292802658445,16.1917515232079
Prr11,12.9944962625156,8.09526598544568,11.6353398844124,19.2082474076822,9.91997805102939,11.3342260662455
Fam33a,4.9766155898996,1.82796328703612,4.46797051561435,5.62608429988325,5.06190660823075,3.86110997861111
Trim37,26.2654711689145,20.9656197411082,27.8627605765395,21.5382419157147,22.6936484181083,23.3327291180585
Ppm1e,1.90463065786281,1.08185582293975,1.27213049402908,8.58119928568051,1.80054396131698,1.41158859433094
Rad51c,5.65245227494769,3.61862120086742,4.99543925704104,5.34193862817198,3.73697803292203,5.64635437732378
Tex14,5.00733543921996,4.21550717214453,4.31283265048885,5.51242603119874,5.1638241909468,6.55973523247909
44078,3.93214071300709,4.32742329175898,2.85453671830917,23.0157994086133,2.51396704032936,4.89904276856034
Mtmr4,92.3131472077055,76.3267935770593,89.080162155061,80.9246873033712,78.5444837465067,85.7747657614038
Hsf5,0.798716082329565,0.522275224867463,0.496441168401594,2.10267797066344,0.475615386008258,0.705794297165472
Rnf43,2.45758794562943,2.53676537792768,1.98576467360638,3.12560238882403,1.63068132345689,1.28703665953704
Supt4h1,32.2558417863863,29.844298563855,25.1323341503307,27.7894466933627,26.0909011753102,32.8401934739934
Mir142,1.04447487689251,1.41760418178311,1.33418564007928,0.681949612107061,1.01917582716055,1.03793278994922
Bzrap1,83.926628343245,113.557556035468,147.505082161324,123.773854597432,130.318615766263,146.390040694438
Mpo,8.17147991921786,12.2734677843854,14.4898766027215,14.264112719906,13.2153132255152,16.3993380811977
Lpo,2.11966960310538,2.12640627267467,3.31995031368566,4.48950161303815,2.78574726090551,3.86110997861111
Mks1,7.00412564504388,9.13981643518061,11.0768435699606,7.27412919580865,8.69696705843672,9.50746435593489
Olfr464,0,0.0373053732048188,0,1.53438662724089,0.0679450551440369,0.913380855155317
Dynll2,102.573576880708,107.290253337059,99.1330958151933,78.8220093327078,72.5313463662594,67.4241140351016
Srsf1,123.002276678753,95.0913962990832,117.594501765128,106.270481220017,115.098923413998,114.006537648023
Vezf1,63.46720869588,50.847223678168,70.7118389242021,93.4270968586673,71.851895814819,71.6173625064964
Cuedc1,14.8684070710581,9.36364867440952,7.72586568324981,29.2670041862614,7.9155989242803,13.4931262693399
Mrps23,30.6891294710475,23.9873549706985,23.3947900609251,21.7655584530837,21.4026923703716,18.6412729074881
Msi2,51.9472652007421,30.9634597599996,43.3765470890893,50.6915878332915,28.5708956880675,30.1830855317234
LOC100504473,2.88766583611458,2.72329224395177,1.92370952755618,2.84145671711275,2.17424176460918,2.20041751469235
C030037D09Rik,1.38239321941655,0.410359105253007,0.930827190752989,2.15950710500569,0.64547802386835,0.664276985567503
Akap1,37.078858129684,18.9884349612528,26.4975473634351,22.8453120055865,12.6377802567909,11.8324338054211
Scpep1,192.705614786668,195.330934100431,188.058120105129,153.665979261458,174.075231279023,156.437230101147
Gm15698,0.215038945242575,0.671496717686739,0.124110292100399,3.58023546356207,0.373697803292203,0.664276985567503
Coil,12.8408970159138,9.25173255479507,8.90491345820359,13.9231379138525,8.08546156214039,8.4280142543877
Trim25,209.970170104714,235.434210295612,223.863939376094,228.737265727577,242.495901809068,219.502026418462
Dgke,12.7487374679527,8.7294573299276,11.1388987160108,16.5941072279385,10.2936758543216,12.4136761677927
Nog,0.58367713708699,0.149221492819275,0.403358449326295,0.738778746449316,0.373697803292203,0
Ankfn1,0,0.708802090891557,0.496441168401594,2.61414017974373,0.135890110288074,0.747311608763441
Pctp,25.1595565933813,24.4723248223611,23.984313948402,16.1963032875427,21.6065275358037,16.6069246391876
Tmem100,0.0614396986407358,0.484969851662645,0.0620551460501993,1.76170316460991,0.169862637860092,0.415173115979689
Mmd,42.7927501032725,35.626631410602,38.008776955747,43.8152625778786,41.9900440790148,39.7735845108542
Hlf,28.0165025801755,16.9366394349877,20.1368948932897,13.2411883017454,4.48437363950643,6.76732179046894
Stxbp4,10.4447487689251,12.1988570379758,9.92882336803188,17.162398571361,8.76491211358076,10.8360183270699
Cox11,6.72764700116057,4.25281254534934,5.61599071754303,5.569255165541,3.32930770205781,3.7365580438172
Tom1l1,6.81980654912167,2.72329224395177,4.90235653796574,2.44365277671697,1.93643407160505,1.90979633350657
Car10,0.552957287766622,0.0746107464096376,0.682606606552192,2.84145671711275,0.44164285843624,0.664276985567503
Utp18,36.5566206912378,33.2017821522887,35.0611575183626,28.1304214994163,27.8574726090551,30.8888798288889
Mbtd1,106.01420000459,76.4387096966737,107.944926554322,100.189763845396,95.5647200600879,97.8978207480108
Nme2,197.313592184723,161.532265976865,148.591047217202,94.1090464707744,92.7450002716104,84.8613849062485
Nme1,43.007789048515,36.2235173818791,30.7483248678737,19.0945891389977,23.4070714971207,21.2153462265621
Spag9,288.582264515536,226.816669085298,306.428311195884,289.430781205105,264.034484289727,283.853859395314
Tob1,259.214088565264,266.658807668045,299.633272703387,361.262807013715,359.293451601667,389.390865477351
Wfikkn2,0.399358041164782,0.522275224867463,0.217193011175697,1.07975355250285,0.407670330864221,0.539725050773596
Luc7l3,131.542394789815,133.9262898053,121.845279269566,121.841664029795,126.785472898773,124.012209743133
Ankrd40,69.2425403681092,77.408649399999,65.6233169480857,76.6625022277021,71.3762804288107,68.4620468250508
Abcc3,84.7253444255746,125.49527546101,125.971946481904,148.551357170655,167.178808181903,179.313268791628
Cacna1g,1.44383291805729,0.484969851662645,0.775689325627491,1.87536143329442,0.339725275720184,0.166069246391876
Epn3,12.8101771665934,9.58748091363843,13.4969942659183,9.26314889778757,5.06190660823075,4.11021384819893
Mycbpap,3.53278267184231,1.11916119614456,2.60631613410837,3.06877325448177,1.15506593744863,1.66069246391876
Rsad1,10.4447487689251,10.8931689758071,9.52546491870559,13.7526505108257,11.8903846502065,9.05077392835723
Acsf2,39.167807883469,54.4658448790355,47.0067731330259,41.655755472873,47.3237309078217,44.7971792142085
Chad,2.61118719223127,2.16371164587949,2.01679224663148,1.1365826868451,2.00437912674909,1.41158859433094
Lrrc59,101.928460044981,118.854919030553,106.641768487267,94.4500212768279,100.932379416467,88.8885641312515
Eme1,8.72443720698448,7.01341016250594,5.67804586359323,6.36486304633257,6.55669782139956,4.69145621057049
Mrpl27,18.4319095922207,18.1304113775419,15.1414556362486,15.7984993471469,11.4147692641982,11.5833299358333
Xylt2,34.068312896288,53.1974621900716,47.4721867284024,55.8630390584367,55.8508353283983,55.2180244252987
Gm11545,6.17468971339394,2.12640627267467,3.07172972948486,8.9790032260763,3.70300550535001,5.43876781933393
Tmem92-ps,0.460797739805518,0,0,3.75072286658883,0.373697803292203,1.37007128273298
Gm11544,0.552957287766622,0.186526866024094,0.0310275730250996,1.02292441816059,0.475615386008258,0.498207739175627
Col1a1,5.68317212426806,6.22999732520474,5.18160469519164,5.569255165541,4.34848352921836,5.35573319613799
Sgca,0.399358041164782,0,0.341303303276096,0.966095283818336,0.0679450551440369,0.0415173115979689
Ppp1r9b,361.726225747332,463.18351371103,416.141809412636,417.864624818601,398.2259681992,411.519592559068
Samd14,5.99037061747174,5.11083612906018,6.51579033527092,9.37680716647208,5.87724726995919,6.06152749330347
Pdk2,56.033005160351,41.1478266449151,50.6990543230128,31.0855364852135,21.4366648979436,21.0907942917682
Itga3,31.3342463067752,21.7490325784094,19.9507294551391,82.8000487366656,8.59504947572067,15.0292667984648
Tac4,0.645116835727725,0.335748358843369,0.372330876301196,0.852437015133826,0.407670330864221,0.539725050773596
Myst2,67.9830265459741,70.1714069982642,75.1487818667913,75.6395778095415,81.6020112279883,76.3503360286649
Fam117a,22.4869297025093,17.7200522722889,16.4135861302777,15.5143536754356,8.39121431028856,11.5418126242354
Slc35b1,27.5249849910496,26.2629827361924,20.1679224663148,20.0038552884738,20.0777637950629,15.1123014216607
Spop,184.810613511333,184.400459751419,187.406541071602,150.938180813029,175.502077437047,164.284001993163
Ngfr,4.45437815145334,1.7906579138313,2.54426098805817,3.75072286658883,0.985203299588535,1.90979633350657
Phb,101.959179894301,100.575286160192,87.808031661032,75.753236078226,74.3998353827204,64.7670060928316
B130006D01Rik,2.15038945242575,2.01449015306022,3.22686759461036,3.75072286658883,3.26136264691377,2.44952138428017
Zfp652,28.139381977457,33.4256143915177,39.1257695846506,39.666735770894,43.4168902370396,48.9489103740054
Phospho1,12.195780180186,17.9811898847227,13.6521321310438,22.1065332591372,12.0942198156386,11.0851221966577
Abi3,77.7826584791715,129.785393379565,93.2378569404244,100.132934711053,104.771275032105,95.3652647405347
Gngt2,33.3310365125991,34.805913200096,27.6765951383889,20.5721466318963,25.0377528205776,23.6233502992443
B4galnt2,6.94268594640314,5.96885971277101,6.88812121157212,11.365826868451,4.45040111193442,7.8882892036141
Igf2bp1,0.890875630290669,0.149221492819275,0.589523887476893,4.26218507566913,0.64547802386835,0.415173115979689
Snf8,30.2897714298827,25.4422645256864,22.6811558813478,21.2540962440034,19.4322857711946,14.4480244360932
Ube2z,84.756064274895,84.1982273232761,81.6955997750873,84.3912644982488,88.396516742392,83.2837270655257
Atp5g1,86.5378155354763,58.4948251851559,63.6685798475044,37.6208869345728,39.1703242905373,32.5910896044056
Calcoco2,1.10591457553324,0.111916119614456,0.310275730250996,1.53438662724089,0.237807693004129,0.622759673969534
Ttll6,0.153599246601839,0,0.0930827190752989,2.61414017974373,0.169862637860092,0.415173115979689
Gm53,2.5804673429109,4.10359105253007,4.12666721233825,2.10267797066344,1.12109340987661,1.32855397113501
Mir196a-1,0.860155780970301,0.335748358843369,0.558496314451793,0,0.203835165432111,0.0415173115979689
Hoxb9,9.64603268659551,7.16263165532521,6.54681790829602,11.2521685997665,3.77095056049405,2.94772912345579
Hoxb8,9.83035178251772,5.07353075585536,4.99543925704104,6.64900871804384,2.00437912674909,3.03076374665173
Hoxb7,8.04860052193638,4.17820179893971,2.94761943738447,3.52340632921981,1.15506593744863,0.78882892036141
Hoxb6,8.04860052193638,6.00616508597583,6.17448703199483,5.0577929564607,1.69862637860092,2.24193482629032
Hoxb5,2.70334674019237,1.64143642101203,2.94761943738447,4.5463307473804,0.577532968724314,1.12096741314516
Hoxb4,16.865197276882,15.3325083871805,12.442056783065,15.3438662724089,9.47833519259315,9.67353360232676
Hoxb3,13.4860138516415,7.08802090891557,7.84997597535021,11.4794851371355,5.23176924609084,5.64635437732378
Hoxb2,7.49564323416976,6.60305105725293,4.40591536956415,5.85340083725227,1.80054396131698,2.36648676108423
Skap1,0.460797739805518,0.223832239228913,0.403358449326295,1.07975355250285,0.237807693004129,0.996415478351255
Snx11,13.7010527968841,21.2267573535419,15.7930346697757,19.7765387511048,21.4366648979436,19.4716191394474
Cbx1,28.6616194159032,27.9417245304093,26.4354922173849,29.7784663953416,26.8382967818946,24.2876272848118
Gm11517,2.36542839766833,2.9844298563855,2.54426098805817,5.0577929564607,2.07232418189313,2.20041751469235
Nfe2l1,191.384661265892,198.874944554889,194.480827721324,209.813163991606,177.438511508652,152.410050876144
Copz2,6.57404775455873,6.90149404289148,4.68516352679004,7.67193313620443,8.59504947572067,7.63918533402628
Cdk5rap3,39.751485020556,39.1706418650597,32.1135380809781,27.2779844842824,29.6240440428001,29.1036354301762
Prr15l,13.2402550570786,9.81131315286735,10.3011542443331,4.94413468777619,3.02355495390964,2.20041751469235
Pnpo,52.2237438446254,36.7084872335417,38.9085765734749,30.4035868731065,28.9785660189317,27.2768737198656
D030028A08Rik,5.56029272698659,8.87867882274688,6.23654217804503,7.10364179278188,7.06628573497984,6.93339103686081
Sp2,34.2833518415306,35.3281884249634,37.3261703491949,35.8023546356207,39.6459396765455,41.5173115979689
Sp6,0.491517589125886,0.63419134448192,0.403358449326295,1.30707008987187,0.64547802386835,0.622759673969534
Scrn2,22.5790892504704,18.2050221239516,14.7070696138972,7.89924967357345,3.80492308806607,4.19324847139486
Lrrc46,0.307198493203679,0.149221492819275,0.310275730250996,0.625120477764806,0.169862637860092,0.332138492783752
Mrpl10,35.6657450609471,32.3064531953731,27.7696778574642,25.8004269913838,27.0421319473267,22.7930040672849
Osbpl7,19.537824167754,23.1666367601925,25.1943892963809,21.0267797066344,22.184060504528,19.3470672046535
Tbx21,12.8716168652341,8.46831971749387,8.5015550088773,11.1953394654242,6.79450551440369,9.42442973273895
Tbkbp1,74.4956346018921,102.9628300453,80.4234692810582,99.2804976959196,107.55702229301,102.962932762963
Kpnb1,267.508447881763,292.175682940141,299.819438141538,288.862489861682,346.72361640002,300.958991773677
Npepps,83.6501496993617,71.6263165532521,92.6173054799224,80.4132250942909,84.4217310164658,89.7189103632109
Mrpl45,22.5176495518297,27.1956170663129,20.7884739268168,19.5492222137357,19.5681758814826,16.2332688348059
Gpr179,3.04126508271642,1.04455044973493,0.899799617727889,7.72876227054669,0.985203299588535,2.24193482629032
Socs7,76.738183602279,73.9019443187461,76.0796090575443,69.2747147632089,77.4913353917741,77.47130344181
Arhgap23,25.2824359906628,23.8008281046744,21.9054665557203,53.3625571473775,23.7128242452689,27.4429429662575
Srcin1,9.06235554950852,6.52844031084329,7.47764509904901,5.569255165541,3.05752748148166,3.65352342062127
E130012A19Rik,28.9380980597865,17.085860927807,17.0031100177546,22.731653736902,12.2980549810707,17.354236247951
Mllt6,192.02977810162,170.373639426407,201.493059224997,209.642676588579,154.099385066676,183.340448016631
Cisd3,24.6987588535758,18.4288543631805,15.6999519507004,14.036796182537,9.44436266502113,10.0471894067085
Pcgf2,8.07932037125675,6.37921881802402,5.52290799846773,7.10364179278188,4.51834616707845,5.72938900051971
Psmb3,55.8179662151084,49.616146362409,41.3597548424578,38.9279570244447,40.56319792099,38.2789612933274
Pip4k2b,72.8674825879126,78.6770320889629,89.2353000201865,84.9595558416713,91.0463738930094,91.5041547619235
Cwc25,39.2906872807505,49.8399786016379,49.9233649973853,41.0874641294504,42.7034671580272,42.1815885835364
1700001P01Rik,1.7203115619406,2.08910089946985,1.98576467360638,1.53438662724089,2.24218681975322,1.8682790219086
Rpl23,566.13610312506,459.191838778115,455.732992592663,384.278606422329,397.580490175332,427.088584408306
Snora21,0.337918342524047,0.522275224867463,0.217193011175697,0.397803940395785,0.44164285843624,0.954898166753286
Lasp1,249.568055878669,269.456710658406,268.264396375011,247.71819659789,265.155577699604,273.30846224943
B230217C12Rik,6.05181031611247,8.02065523903604,5.30571498729204,6.47852131501708,5.02793408065873,6.26911405129331
Fbxo47,0.337918342524047,0.261137612433732,0.713634179577292,1.47755749289863,0.44164285843624,0.415173115979689
Plxdc1,15.4213643588247,13.2807128609155,10.9217057048351,9.88826937555238,6.28491760082341,6.47670060928315
Arl5c,122.142120897783,110.685042298697,113.560917271865,63.5349721946411,56.7341210452708,65.0161099624193
Cacnb1,3.99358041164782,5.22275224867463,6.45373518922072,4.88730555343393,3.19341759176973,5.89545824691159
Rpl19,618.912804257452,521.230674417728,471.71219270059,403.998316039091,401.147605570394,428.500173002637
Stac2,0.675836685048093,0.447664478457826,0.713634179577292,2.38682364237471,0.135890110288074,0.0415173115979689
Fbxl20,98.7335957156624,93.0769061460229,119.456156146634,130.820667255871,120.262747604945,127.582698540559
Med1,68.5359838337407,86.0261906103122,88.8009139978351,86.7780881406235,102.053472826343,91.8362932547073
Cdk12,69.7340579572351,84.0117004572519,96.0923936587336,92.461001574849,100.932379416467,95.7389205449164
Ppp1r1b,10.8748266594102,8.05796061224086,16.4135861302777,5.569255165541,7.47395606584406,1.32855397113501
Stard3,74.7721132457754,100.053010935324,74.9936440016658,74.8439699287499,88.6343244353961,88.182769834086
Tcap,2.15038945242575,1.71604716742167,1.48932350520478,2.21633623934795,1.73259890617294,1.61917515232079
Pgap3,12.3186595774675,13.168796741301,11.511229592312,13.3548465704299,13.7249011390955,11.0436048850597
Erbb2,29.3681759502717,17.8319683919034,22.4639628701721,12.5592386896384,7.372038483128,4.52538696417861
1810046J19Rik,32.4401608823085,31.8587887169153,25.0702790042805,20.7994631692654,20.5194066534991,15.4029226028465
Grb7,23.9614824698869,18.6526866024094,20.5712809156411,10.7975355250285,5.97916485267525,4.60842158737455
Ikzf3,2.5804673429109,2.20101701908431,2.54426098805817,5.62608429988325,0.985203299588535,1.24551934793907
Ormdl3,15.7900025506691,17.6454415258793,18.8337368262355,20.4584883632118,16.4427033448569,15.6520264724343
Gsdma,0,0,0.310275730250996,1.07975355250285,0.135890110288074,0.871863543557348
Psmd3,127.026576939721,126.315993671516,102.856404578205,90.6992984102391,97.2633464386888,87.3109062905287
Csf3,0.215038945242575,0.447664478457826,0.713634179577292,0.45463307473804,0.781368134156424,0.37365580438172
Med24,38.246212403858,39.3571687310838,39.3429625958263,40.9738058607659,43.0431924337474,35.7464052858513
Thra,17.9096721537745,18.9884349612528,19.3922331406873,22.504337199533,15.3555824625523,15.6105091608363
Nr1d1,54.7734913382159,50.0638108408668,45.9208080771475,51.5440248484253,17.3939341168734,23.4987983644504
Msl1,132.863348310591,120.570966197974,142.819918634534,136.730897227466,120.364665187661,133.312087541078
Gm12359,6.94268594640314,5.07353075585536,8.7808031661032,6.42169218067482,6.31889012839543,5.89545824691159
Casc3,66.2012752853928,69.0895511753244,75.7072781812431,72.1730006146639,80.4469452905397,79.4226170869146
Rapgefl1,2.27326884970722,1.9771847798554,2.38912312293267,4.03486853830011,1.56273626831285,1.16248472474313
Wipf2,51.025669721131,49.2430926303608,55.7255211530789,60.0683949997636,58.5346650065878,55.4671282948865
Cdc6,6.72764700116057,11.117001215036,8.99799617727889,10.0019276442369,8.86682969629681,8.96773930516129
Rara,61.7776169832598,37.9768699225055,49.2407583908331,60.7503446118706,39.9856649522657,50.9417413307079
Top2a,88.4117263440187,70.1714069982642,85.1706879538985,59.3864453876565,66.5861540411561,60.158584505457
Igfbp4,225.944491751306,171.492800622552,173.754408940558,194.980759928277,99.8452585341622,133.146018294686
Tns4,19.1999058252299,20.59256600906,23.3327349148749,17.2760568400455,22.9994011662565,21.9211405237276
Ccr7,43.8986646788057,32.530285434602,28.5763947561168,36.4274751133855,20.1457088502069,19.5546537626434
Smarce1,63.0371308053949,70.619071476722,68.8501845426961,65.069358821882,56.0206979662584,56.4220264616398
Krt222,0.983035178251772,0.93263433012047,0.80671689865259,1.53438662724089,0.407670330864221,0.539725050773596
Krt10,3.22558417863863,2.01449015306022,2.14090253873187,2.10267797066344,1.35890110288074,2.49103869587814
Krt20,0.0921595479611036,0,0.248220584200797,0.852437015133826,0.237807693004129,0.498207739175627
Krt23,0.337918342524047,0.0373053732048188,0.310275730250996,1.6480448959254,0.203835165432111,0.290621181185783
Krt39,0,0.0746107464096376,0,1.30707008987187,0.169862637860092,0.415173115979689
Krt19,0.460797739805518,0.223832239228913,1.73754408940558,0.22731653736902,0.44164285843624,0
Krt16,0.215038945242575,0,0,1.1365826868451,0,0.456690427577658
Eif1,312.635906533384,284.1177223279,282.195776663281,292.385896190902,303.374671218125,321.385509079878
Gast,0,0,0,1.25024095552961,0.101917582716055,0.622759673969534
Hap1,10.1989899743621,8.76676270313242,8.2533344246765,13.2980174360877,8.08546156214039,7.92980651521207
Jup,167.300299398723,139.260958173589,148.249743913926,208.619752170418,99.5734783135861,114.255641517611
Leprel4,0.767996233009197,2.53676537792768,1.33418564007928,2.44365277671697,0.543560441152295,0.871863543557348
Fkbp10,2.79550628815348,0.969939703325289,0.403358449326295,7.21730006146639,0.305752748148166,0.290621181185783
Nt5c3l,12.6872977693119,11.7884979327227,10.4873196824837,12.7865552270074,11.6525769572023,11.6248472474313
Klhl10,0.215038945242575,0.111916119614456,0.372330876301196,1.6480448959254,0.679450551440369,0.871863543557348
Klhl11,12.0114610842638,18.5407704827949,20.8815566458921,19.606051348078,19.1605055506184,16.6069246391876
Acly,239.307626205666,231.293313869877,235.871610136807,206.573903334097,192.862039026349,199.407647605045
Ttc25,0.552957287766622,0.746107464096376,1.27213049402908,2.55731104540148,1.56273626831285,0.78882892036141
Cnp,58.2448343114175,72.1485917781196,57.0907343661833,51.9986579231634,64.445884804119,54.4707128165352
Dnajc7,150.189343327279,156.234902981781,150.049343149382,128.888476688234,139.457225683136,135.637056990565
Nkiras2,31.3649661560956,35.5520206641923,31.7101796316518,28.300908902443,30.4054121769565,30.9303971404869
Zfp385c,23.9922023192073,20.6298713822648,21.1608048031179,22.1065332591372,18.8547528024702,19.0149287118698
Dhx58,46.1412136791925,84.0863112036616,56.0047693103048,52.6806075352704,80.9565332041199,55.1349898021028
Kat2a,49.3360780085108,61.8523087735896,56.2840174675307,50.8620752363183,59.9954836921846,58.0412016139606
Hspb9,1.29023367145545,0.895328956915651,0.83774447167769,0.511462209080295,0.985203299588535,0.78882892036141
Rab5c,213.257193981994,223.981460721732,207.512408391866,163.383761233983,200.845583005773,185.084175103746
Kcnh4,1.96607035650354,0.858023583710833,0.589523887476893,2.84145671711275,2.00437912674909,1.82676171031063
Ghdc,23.4085251821203,21.5625057123853,19.3922331406873,35.5750380982517,20.5533791810712,24.5782484659976
Stat5b,96.7675253591588,115.721267681348,108.96883646415,110.475837161344,114.487417917702,117.660061068644
Stat5a,64.2044850795689,61.0688959362884,64.7545449033829,71.3205635995301,55.5111100526781,61.1134826722103
Stat3,367.747316214124,369.323194727706,378.44330818714,387.915671020233,411.203473731711,429.205967299803
Ptrf,16.865197276882,8.24448747826496,8.5015550088773,18.5262977955751,6.86245056954773,5.27269857294206
Atp6v0a1,112.373208813906,105.313068557204,142.447587758232,127.183602657967,123.965753110295,153.572535600887
Naglu,39.1063681848283,56.405724285686,51.3506333565399,38.4733239497067,50.3812583893034,47.2882179100866
Hsd17b1,1.35167337009619,0.708802090891557,0.775689325627491,0.909266149476081,0.951230772016517,0.830346231959379
Coasy,51.7015064061791,49.4296194963849,43.7488779653905,26.6528640065176,26.5325440337464,25.9483197487306
Mlx,23.5928442780425,28.3893890088671,27.3042642620877,25.8004269913838,23.0673462214005,25.6161812559468
Psmc3ip,1.29023367145545,1.93987940665058,2.45117826898287,2.32999450803246,1.86848901646101,1.57765784072282
Fam134c,88.7189248372224,86.7722980744086,80.9199104494598,78.3105471236275,82.1455716691406,77.0146130142324
Tubg1,8.75515705630484,12.6465215164336,11.0458159969355,13.7526505108257,10.0558681613175,8.012841138408
Plekhh3,9.3695540427122,11.1543065882408,8.3464171437518,20.4584883632118,7.60984617613213,9.46594704433692
Ccr10,0.921595479611036,1.52952030139757,0.558496314451793,0.909266149476081,1.6646538510289,1.2040020363411
Cntnap1,7.92572112465491,9.06520568877097,9.02902375030399,14.1504544512215,10.9051813506179,11.2096741314516
Ezh1,69.0889411215074,68.0450007255895,71.0531422274781,77.5149392428359,79.0200991325149,77.9279938693877
Ramp2,7.21916459028645,1.9771847798554,1.79959923545578,13.1275300330609,1.59670879588487,1.8682790219086
Vps25,37.8161345133729,32.7914230470357,32.1755932270283,31.2560238882403,30.1336319563804,28.8960488721864
Wnk4,87.428691165767,60.9942851898788,69.7810117334491,46.8272066980182,31.4925330592611,19.0564460234677
Ccdc56,32.7780792248325,24.0246603439033,25.5046650266319,19.5492222137357,23.0673462214005,19.9698268786231
Cntd1,23.715723675324,17.085860927807,17.6857166243068,18.4694686612329,17.1221538962973,15.9426476536201
Becn1,96.951844455081,95.1660070454928,92.0588091654706,80.9815164377135,82.6211870551489,84.4462117902688
Psme3,63.5900880931615,73.08122610824,69.5638187222734,58.7613249098917,63.8343793078227,60.3661710634468
Aoc2,8.47867841242153,8.05796061224086,7.75689325627491,10.1724150472637,6.52272529382754,7.59766802242832
Aoc3,3.68638191844415,1.34299343537348,2.85453671830917,4.71681815040717,1.39287363045276,2.74014256546595
G6pc,111.88169122478,70.7682929695413,77.5068774166989,39.894052308263,23.1692638041166,22.5854175092951
Aarsd1,11.519943495138,15.5936459996143,14.3657663106211,12.3319221522693,11.1769615711941,10.2962932762963
1700113I22Rik,3.40990327456083,3.91706418650597,4.56105323468965,4.20535594132687,3.26136264691377,1.66069246391876
Rundc1,20.7666181405687,29.844298563855,27.0560436778869,28.2440797681008,26.6684341440345,25.3255600747611
Rpl27,258.200333537692,267.70335811778,232.644742542197,193.105398494983,207.843923685609,208.043248417422
Ifi35,33.8532739510454,43.0877060515657,33.9751924624841,29.4943207236304,39.0004616526772,34.9990936770878
Vat1,46.6020114189981,39.1706418650597,37.35719792222,42.1672176819533,32.9533517448579,35.5388187278614
Rnd2,3.90142086368672,3.80514806689152,4.56105323468965,4.83047641909168,2.00437912674909,3.7365580438172
Brca1,11.0591457553324,10.5947259901685,8.6256653009777,10.5133898533172,12.1961373983546,8.22042769639785
Nbr1,121.281965116812,103.932769748625,120.293900618311,118.659232506629,116.491797044451,121.977861474833
Tmem106a,76.0009072185901,108.782468265252,81.0129931685351,75.9237234812528,124.271505858443,87.3939409137246
Rdm1,12.441538974749,9.06520568877097,10.6114299745841,10.911193793713,9.91997805102939,11.5418126242354
Arl4d,98.2113582772161,133.404014580432,100.063923005946,148.096724095917,143.465983936634,138.086578374845
Dhx8,59.0128305444267,63.2699129553727,56.4701829056813,56.601817804886,59.010280392596,54.9689205557109
Etv4,0.983035178251772,1.00724507653011,1.02390990982829,1.36389922421412,0.203835165432111,0.0830346231959379
Meox1,3.01054523339605,1.86526866024094,0.775689325627491,5.0577929564607,0.951230772016517,0.830346231959379
Sost,2.11966960310538,0.29844298563855,0.403358449326295,1.76170316460991,0.169862637860092,0
Dusp3,108.164589457015,79.9827201511315,94.2617668502527,148.721844573681,78.9521540773709,88.265804457282
Mpp3,0.829435931649933,0.522275224867463,0.682606606552192,1.02292441816059,0.271780220576148,0.124551934793907
Cd300lg,52.193023995305,21.7117272052045,23.6430106451259,100.473909517107,13.2832582806592,22.7930040672849
Mpp2,1.96607035650354,2.12640627267467,1.30315806705418,5.22828035948746,0.88328571687248,1.66069246391876
Tmem101,7.98716082329565,10.1097561385059,6.98120393064742,8.69485755436502,6.93039562469176,5.56331975412784
Lsm12,18.8619874827059,19.3987940665058,23.6119830721008,14.7755749289863,16.3068132345689,16.3993380811977
G6pc3,26.2040314702738,28.5759158748912,26.5285749364602,27.1643262155979,21.7084451185198,21.0907942917682
Hdac5,131.14303674865,148.811133714022,150.980170340135,155.768657232121,132.900527861736,161.460824804501
BC030867,2.24254900038686,1.64143642101203,2.91659186435937,3.80755200093109,2.34410440246927,1.49462321752688
Tmub2,37.8775742120136,39.9913600755658,40.9563963931315,33.3018727245615,36.9960825259281,41.6418635327628
