geneid_symbol,pvn_A14_log2FC,pvn_L14_log2FC,pvn_A3_log2FC,pvn_L3_log2FC,PVN_14A1,PVN_14A2,PVN_14A3,PVN_14L1,PVN_14L3_b1,PVN_14L4,PVN_3A1_b1,PVN_3A2,PVN_3A3_b1,PVN_3L1_b1,PVN_3L2_b1,PVN_3L3,PVN_naive1,PVN_naive2,PVN_naive3
Cnnm3,-1.01683193262972,-1.09917699996204,0.0052743196345492,0.8959357397745,13.771362,17.398202,13.658784,13.007342,24.694449,34.60855,27.968008,38.810185,29.80895,51.853412,37.072621,36.370211,27.865947,19.975086,5.256172
Lman2l,0.278606738951542,0.323758035141116,0.789781446773168,1.3097766443795,37.62712,30.234848,50.582694,38.823338,46.427991,21.858823,53.626555,53.493485,61.175061,76.897824,50.682679,44.171586,31.0193,43.709481,66.766497
Mcm3ap,-2.34767878425991,-1.86507880515072,-2.8021717310251,-2.18281946331581,19.897138,12.658445,47.523782,27.801465,89.43292,13.876051,14.520267,21.561269,46.933594,22.305821,28.962168,15.220353,101.277354,37.326492,12.2407
Pcnt,-0.532596864736882,1.04703635239841,-1.10675526604233,-0.265643235164718,13.74209,13.339905,19.152766,41.074262,45.522349,23.899572,9.230259,27.222821,35.846076,16.535367,23.645955,27.572028,19.878354,17.712292,12.24958
Mxd1,0.814374825046493,0.45368597043637,1.74002367151837,0.4854335000954,36.824782,28.536946,17.113058,28.678869,30.44219,24.914899,69.950086,59.258984,23.967122,29.316963,29.38984,21.262744,20.940591,19.679727,38.930653
Gmcl1,-1.72819871829441,-1.20312621912348,-1.81268391032964,-1.28502769943011,8.144467,0,14.950548,11.719936,13.886088,12.612967,7.681218,15.467747,10.447251,11.073131,10.949125,27.01649,26.983751,14.817679,32.689089
Snrnp27,1.69800183593201,1.01917468132929,0.369236636100161,1.23475212860119,27.779622,22.782443,23.615861,17.353177,25.355601,16.766759,11.059313,20.852078,12.979066,20.149964,31.749596,18.851673,8.562032,17.807587,52.47586
Oas1c,0.35300108139467,0.648075555836134,-Inf,0.148650920195607,4.307201,3.565752,1.983673,5.284713,0,3.775889,0,3.510217,1.947177,3.738347,2.244932,4.231668,3.372339,0.712208,2.826196
Ocrl,-0.410675931890738,0.362052444093489,1.0938189112242,0.577198558152443,4.07824,4.453409,9.375564,6.967664,9.611169,3.800294,11.570999,5.847575,5.863041,8.088214,12.799999,12.701418,5.421239,14.697505,36.163294
Calm1,0.826458784232512,0.393218599312849,0.650831603553969,1.29595380089612,500.098163,299.278568,475.107331,370.370995,558.101119,423.777149,442.778179,324.225268,527.23284,692.448282,427.775628,476.616349,282.011212,531.566707,412.936048
Agpat3,0.190053323602381,0.442604126789344,-0.145173999717255,1.28591648583253,59.594936,102.892636,76.003355,70.996138,45.405344,39.175366,47.238476,83.631037,62.257624,127.378767,107.149975,73.378104,52.239331,71.072546,67.020132
Sema6b,0.991409633704394,-0.0427952920132838,-0.28266851902795,-1.8748227457326,33.426651,8.469828,11.392204,16.321729,6.152161,6.204182,13.821562,6.204241,9.294675,4.584278,12.1589,14.429222,16.81314,30.448287,18.932423
Uhrf1,4.07583207525455,2.75620436987206,3.5147450232091,2.64661657978174,15.262125,41.017583,5.126434,6.114592,9.187926,10.425391,10.344535,5.594098,6.730687,5.667327,1.589107,13.700705,0.905039,1.560196,7.436139
Dpp9,-0.631862170888707,-0.910490766871621,-0.953938358454242,-0.473987606741935,27.609789,14.143927,21.645184,22.7608,24.055019,13.337595,22.085564,36.769684,29.234959,30.802649,28.046213,37.34294,42.78313,27.294749,27.55675
Lsr,-1.32156789423804,-1.63829900826371,-Inf,-3.38465284499108,1.083957,0,0.398657,0.870295,0,5.224567,0,2.466816,1.645123,0.259395,1.079866,1.050508,2.709216,1.145747,0
Gramd1a,-0.569412265599393,-0.33419102590507,0.647505883680934,0.0482048598357947,170.545407,167.957097,192.059453,200.746821,239.773554,143.283821,396.432173,231.510049,233.177858,261.674443,270.041247,232.332648,253.075556,255.865533,203.661371
Hpn,0.97983451266757,0.291347890498032,-0.406735822753511,0.735114959501691,52.262484,0,31.705426,32.429102,50.576238,71.451473,19.988987,22.118593,73.660863,44.108483,56.654653,18.163036,26.49906,34.355675,37.420982
Ckb,-0.155009846656672,0.0631097580019764,0.275356263609389,0.0996011580485853,718.215939,707.427946,925.437994,835.440611,873.559234,592.72817,967.850207,751.499172,969.365577,856.841689,897.110694,965.433224,799.682611,894.277167,675.370452
Sp1,-0.0130216665823098,0.0590804799960815,0.000765380273123133,0.233734332465355,32.599196,21.738076,26.004672,34.269818,69.477085,23.64624,32.912222,34.664307,40.626716,38.680123,45.29645,33.935701,32.894766,38.547146,23.550931
Itgb7,1.66625885404459,1.30578564956795,-Inf,0.319118717149856,8.315967,0,4.183755,6.477382,0.777027,12.564199,0,2.212851,2.082375,3.268761,2.714178,0.751559,2.620106,4.153163,1.361038
Myg1,-0.124602678758737,-0.666281868302767,-0.149471690738614,-0.158449135866334,48.628968,53.790467,29.188958,33.406684,40.026196,60.127283,47.797891,40.582464,52.7031,47.501383,72.885549,64.867218,53.015663,37.863681,57.954517
Rarg,0.233315634747776,-0.440928318157856,1.0650881974043,-0.021589379788484,6.411409,0,4.126151,4.017777,10.344403,9.425807,11.41148,6.182868,14.648912,5.373032,18.197868,4.632563,5.454042,6.317662,7.046523
Pfdn5,0.529830110989288,-0.693495272183241,0.650160440924985,-0.0689636869080126,231.97799,64.958233,311.399806,99.354867,162.220149,175.545855,252.156298,138.325092,81.311439,153.17641,173.665681,211.124618,160.676375,190.376,255.438135
Efnb2,1.08659822072239,0.751687402035406,-0.194958727839849,1.40602908097269,22.338612,12.243343,17.568234,17.710792,10.933583,9.101094,9.189018,6.844896,21.487387,27.874973,16.968056,11.629903,10.51859,21.154019,17.258109
Rrp15,-1.15464487532864,-0.563903367120072,-0.834850770523647,0.265746362360981,7.980511,0,18.020258,12.018814,6.776477,5.086957,9.960894,11.926577,2.116842,21.360483,15.854278,5.348901,17.766973,10.649921,13.086108
Rnd2,1.30557346968973,-1.55071867851873,0.663271383484306,-0.928761978682717,10.536539,0,3.884683,1.455018,7.949942,7.223821,6.750653,5.586941,0,2.239216,2.431423,0,4.262665,6.154366,19.726572
Srr,-2.28851637762808,-1.94415643961189,-3.79239513826086,-2.09686158179983,6.169338,18.459741,9.524287,7.832515,24.247932,10.57969,2.175334,7.857012,7.163613,7.045834,14.309359,19.355616,30.140513,5.694221,7.252267
Sync,0.637942478738431,1.47361828124901,2.00925274068336,1.65931832512109,2.642843,12.25392,2.472794,4.716663,5.545865,6.682591,6.837178,3.164017,0.713318,5.364585,0.953834,5.804739,1.698367,3.801661,6.500517
Fbxo9,-1.09923651177252,-0.969214690650157,-0.77084039174449,0.331614004532925,14.317754,0,26.857012,15.668065,29.682694,8.646879,17.977611,27.808701,26.928922,38.601468,14.71397,24.22542,30.67454,27.251318,21.210433
Vps50,0.10294509988777,-0.556461397977428,-0.0226139655303471,0.259982777881793,26.558381,9.391289,34.993808,16.815139,32.068768,20.794737,24.344707,19.623714,27.261721,29.612471,31.130311,23.35785,24.729312,36.839788,24.354051
Hars,0.0403397185104016,-0.468949419586373,-1.01979235398651,-1.11066487002095,41.638516,38.176473,31.24036,29.253911,27.879471,21.188127,19.969339,36.331047,31.937809,18.750305,29.692508,19.2271,40.490373,24.216965,28.290988
Zmat2,-0.156121382777499,-0.46446058839473,0.888438594314676,0.263897618706119,28.004566,17.669846,22.281458,22.615672,22.954958,15.503776,57.766058,30.507872,17.8908,37.468574,22.52812,37.525138,31.205135,27.998655,46.517844
Ube2c,Inf,Inf,Inf,Inf,19.476962,0,1.735098,2.01783,0,7.204117,10.528877,17.169541,2.637225,3.442193,9.410067,0,0,2.625501,22.923868
Smg5,-0.235671458507824,-0.336617873512349,0.418341113367176,-0.0352935736894131,52.129288,54.369032,57.869189,48.606449,78.570177,47.249056,82.027447,64.759733,81.442017,59.896514,44.091617,57.097259,61.379871,51.848482,64.111811
Cct3,0.106163487291431,-1.06765228858535,-0.379245637805537,-0.802909502914622,150.641177,116.274668,154.25958,66.771317,70.358614,93.451114,107.602161,76.644079,75.786769,80.220518,79.981014,104.572435,139.953997,105.42771,94.256661
Glmp,0.362511788024975,-0.11174656429095,-0.59380710667398,0.414827292774276,286.624294,139.373892,199.399956,206.322698,303.635232,160.807747,147.717628,231.023951,239.704744,297.208711,298.572565,309.547583,222.939014,249.927731,227.909792
Mef2d,0.725687772673264,0.410676561198016,0.429350092601385,0.519673239120985,168.037149,140.780335,133.163116,135.075779,80.675932,84.33356,136.835497,116.02308,166.221771,145.676249,168.163891,180.768489,101.613525,167.99208,74.708831
Tmem79,0.385150002700101,1.88810489089997,1.47457177589265,1.4809998929223,2.041625,2.009226,3.725329,5.786427,8.52478,6.077636,4.344348,4.267374,5.421193,4.363748,2.022993,5.255554,1.563271,4.350347,0
Snd1,0.0140010170910226,-0.23757864575123,-0.108130282916306,0.818528580249964,55.387826,106.474628,61.11146,46.524455,73.53037,42.014852,50.891955,51.937778,85.035121,96.738923,47.989352,46.80074,54.8529,50.807995,96.246973
Slc19a1,-1.79446417659648,-0.774989560833553,-1.81088481607971,-0.889550582892047,10.142532,8.839069,9.914652,20.560744,16.074016,12.036635,10.027745,26.008392,28.043928,18.991205,18.938048,15.786026,35.183086,27.488792,8.365315
Kpnb1,-0.11284668896765,-1.03903516888638,-0.563854987006015,0.0912409621307957,183.739523,152.267685,106.713039,96.69234,130.099266,104.561765,134.411231,156.347215,132.966873,211.660145,204.845719,145.703628,198.688542,192.126617,77.630082
Npepps,-0.855026533841456,-0.688146659889905,0.21324558942689,-0.264432285642437,40.651787,83.966367,44.186542,45.636832,47.238453,40.844756,85.243563,55.981329,48.145114,61.21618,51.180521,39.766388,73.530628,52.689505,35.068052
Mrpl10,-0.393884876636334,0.0437357857683372,-0.158673668850254,0.0538569461478115,20.135358,24.623932,23.27769,27.270701,11.60801,17.868423,23.700908,23.634563,25.501377,27.46269,37.461251,31.104219,26.456386,26.248977,12.293512
Cyp51,0.586202205356298,-0.139250580574285,-0.393795966908814,0.176634502261423,12.487067,41.405667,14.412836,7.552268,12.447376,3.039023,6.330698,8.353993,26.026003,9.400875,9.756147,12.042028,8.317561,9.862418,4.535015
Tcf25,-0.314399152139731,-0.636483167614026,0.426878886797236,-0.127567856162338,157.77957,430.542908,124.405206,126.210015,206.471592,109.191569,263.753173,158.667384,325.886277,179.594318,194.415437,159.559094,196.197895,137.313646,116.591788
Tubb6,2.00903091204959,0.312862790012275,0.649452475421047,0.313415203542698,117.887892,56.702179,62.389267,36.380756,32.131533,48.703141,45.940457,28.171222,48.837546,36.394689,51.423993,53.945297,29.288062,87.15152,38.950416
Def8,0.460643304851864,-0.138075307854773,2.02894137352512,1.04063470710265,9.847839,11.496545,7.052529,6.502924,11.292157,8.893303,29.204226,14.920366,14.989119,14.720947,15.848241,7.023157,7.156052,10.761448,5.776441
Foxm1,4.1831064425962,0.959337802901205,0.97579616644813,1.59175154492152,41.193873,0,7.460891,4.409421,12.880878,2.804593,4.460012,5.630243,3.026005,6.835292,8.728641,20.72136,2.267734,4.44898,55.227895
Itfg2,0.0820100460672735,0.102209563044009,-2.6973323192068,-0.232062250406313,13.343036,3.09843,7.592499,13.531169,5.573544,15.05199,1.943521,34.522887,18.657344,10.732712,22.252175,24.121526,12.605706,17.366154,6.371929
Nrip2,-1.98480774942011,-2.70049364596201,-Inf,-2.5359275258478,0.648865,0,0.906639,0.395104,5.503234,2.589139,0,0.79826,1.32426,0.442844,1.617434,1.526833,2.568272,1.343713,0
Tulp3,1.14438401916664,1.43547685587356,-0.592830185177197,-0.63347325971875,14.87641,10.97018,9.718356,18.202281,20.070873,11.55235,4.462154,8.50011,6.823169,4.338202,3.968742,17.504524,6.729832,4.811999,3.463421
Gtf2h4,-0.178214948111219,0.941844961512964,0.0377195297233319,-1.49047565144628,16.908045,0,12.389412,36.75065,23.636658,52.158073,19.63795,28.00324,26.758269,6.80869,13.311054,11.876121,19.131166,14.105164,23.510613
Tubb5,-0.59359454909366,-1.00317243008487,-0.410189568133634,-0.746802241020963,224.546897,123.487261,226.741538,169.048698,185.168932,149.58282,254.986659,216.972864,201.012501,201.923538,239.967756,253.068388,338.841677,221.603283,275.817067
Ell2,1.73759536498368,0.904240987832759,-0.319912535102949,1.82462692638437,24.096343,69.829216,7.12932,13.523418,24.176781,6.292721,5.78868,7.073548,8.002569,25.594712,22.063276,14.86955,7.225748,9.28303,27.229278
Jup,-0.69068324038812,-0.26202458524919,-0.650670814404776,-0.0433283555944098,61.838768,63.549913,94.877107,83.233842,198.951937,76.630008,63.57784,69.642749,92.276266,96.857681,101.86949,94.993691,99.810723,68.315583,64.333294
Nom1,-3.4226646998436,-3.30826184291322,-1.75831171045787,-3.17837221981676,5.212059,7.499286,6.572593,5.642194,15.917046,6.563258,16.52074,23.229088,21.889526,6.173745,25.958235,27.67083,55.889994,13.915452,2.91248
Ergic1,-0.210857849336962,0.673178472435264,-0.0864479764375397,0.701236276042003,22.395277,79.103634,34.769487,41.331188,29.623474,30.368436,24.412235,44.737114,64.509665,42.142872,39.963672,62.794218,25.91976,61.430324,42.079253
Acap1,1.5038484703183,-0.0298472109487663,3.42634929411935,0.786776035427593,15.243495,3.948937,0.999993,5.264973,4.825362,9.954528,57.78498,27.405876,8.66921,9.273085,3.806692,10.075642,5.375032,0.442354,6.710916
Ifrd1,1.43537175656546,0.660923195623624,0.0391258513351295,0.916140027469961,805.881775,1029.027229,683.450372,471.128186,288.760589,418.259273,306.167745,212.6219,686.1374,562.298609,589.119489,445.848814,297.976065,768.760423,627.955124
Stk38l,0.549479885199288,0.841508573008483,0.691217198953148,0.909881031262461,11.203043,0,10.870765,13.716566,15.034086,8.349023,12.359565,15.456105,12.921354,14.382274,17.608944,9.341678,7.654663,11.489931,16.732062
Brpf1,-0.241855821637035,-0.641773717592177,-0.859030352036324,-0.352320876881838,69.14819,51.435776,50.940259,52.407511,56.429872,40.520115,45.08092,64.152718,87.29768,64.051237,60.070262,87.306538,81.768621,53.925296,58.381163
Akr1b3,-0.0652505495540639,-0.254934254490063,-0.708762329690814,-0.287848047104584,107.923364,107.586707,98.588783,94.626982,63.634334,70.571963,69.087444,64.669806,89.079852,92.492592,97.934457,76.652808,112.916614,88.411485,56.261787
Gstt3,-4.50067248153512,-1.6861328605039,-1.59399489538616,-4.50539608550168,0.669665,0,8.982188,4.711058,0,10.710752,5.021746,4.109539,1.035795,0.667476,3.934843,2.211594,15.159854,2.65385,2.007707
Ddt,1.7967350094763,0.888618089602072,2.45881080797903,2.44946607013428,20.659832,0,4.433947,11.009215,0,19.252962,32.691245,10.900945,16.761463,32.480179,7.083928,15.927383,5.946421,12.864705,36.92414
Ddx18,-0.948560497661205,-0.917991591804366,-0.706937956381224,-0.287480749216356,33.283249,86.381275,35.160658,33.996004,29.844442,17.988486,39.351505,47.58088,32.731692,52.629658,46.447708,58.48234,64.234874,31.58277,34.455526
Ubl3,-0.670801485344579,-0.150952321082229,-0.57666443101099,-0.461020284734881,149.465366,235.761214,183.596366,214.304239,209.66957,143.096295,159.543328,160.315822,202.289299,172.858605,205.464649,162.495372,237.942455,188.756268,167.969088
Gramd3,-0.179782123480484,1.43822827091869,0.315577863818068,0.881565572925276,1.483263,0,2.428825,4.552897,8.348583,1.991884,2.090915,4.117653,2.004908,3.095392,1.090585,2.907885,1.680111,2.214991,5.490378
Eef1e1,0.279152104126435,-1.20362814373123,-2.085728967725,0.41751782428747,29.724217,7.930834,18.888669,10.635284,64.792834,7.679815,5.770458,28.493529,8.688135,32.716185,13.019448,48.655804,24.49499,16.303281,2.871826
Akt1,-0.186904344111295,-0.423968573097979,-0.192791233894051,-0.113374371200786,165.703412,80.98097,148.663664,140.594395,133.275838,90.656195,165.02864,168.703757,182.646618,174.367756,183.956462,156.014269,188.623268,164.890664,119.775294
Il16,-1.08825360745496,-0.613493624900006,-0.817827734896444,-0.563975592395019,52.12461,50.143443,80.736236,72.436893,82.416922,62.302187,62.870819,113.408475,71.215153,74.966326,86.500135,83.656023,110.825525,71.828182,68.870624
Tcirg1,-0.876909014325376,-0.707707529320112,-0.246530794835092,-0.542914192883284,471.096214,331.25101,472.777385,529.717519,653.722157,404.477514,729.243164,624.244598,713.950521,593.816244,702.905334,664.281865,865.138284,569.468356,670.063306
Naglu,-1.40652852960133,-0.538261215823136,-0.859139782340194,-0.35105553322972,47.240958,25.304076,75.380004,86.236913,86.749151,84.497133,69.039737,112.71481,113.005289,98.185584,97.968757,99.187764,125.235073,72.638195,68.362342
Coasy,-0.963215457395424,-0.0414697583240448,-0.15292627086073,-0.291648234771021,14.424387,9.610375,28.165341,27.325648,22.388725,13.422201,25.29407,24.89794,28.771175,22.975197,26.440939,29.729145,28.122512,16.894303,24.55547
Smo,-0.679031320545692,-0.221345906124181,0.102347518336235,-0.644268675948158,26.825391,21.967781,42.671056,36.840295,37.568109,31.883443,46.106752,45.427891,48.923269,27.479616,39.381404,50.286722,42.949178,44.126058,21.744551
Tspan33,-0.603216545053666,-0.58393750620826,-0.12005882507167,-0.359342394589698,22.673776,16.752991,22.706295,22.978804,38.144489,27.131069,31.693399,29.327514,22.309277,26.849567,31.912243,61.505059,34.443726,42.896963,22.087265
Crnkl1,-0.285002007046078,-0.0157609082816195,-0.212712843282676,-0.0503728279785805,13.032986,15.067968,11.611088,15.707012,22.351058,9.12314,13.702668,24.58579,14.491055,15.334667,17.697905,20.712372,15.879546,17.334277,14.408575
Rin2,-0.372878822379184,-0.265240114575489,-0.156184782688348,0.4979168680556,80.983683,54.861552,89.468438,87.256945,97.216926,67.647763,94.108517,138.984113,101.471109,148.092528,105.04131,111.242245,104.868543,119.967442,125.333058
Chordc1,-0.309463805905604,-0.718411252315061,0.963512262828946,-0.549148348541246,45.120923,60.771603,38.056701,33.983846,16.937399,33.284874,109.039024,76.529971,46.230259,38.214285,51.892129,67.022425,55.91597,91.980217,81.946676
Rtcb,-0.170537139039016,-0.315183710640355,-0.0533686849157652,-0.370598964294215,72.573978,65.840581,65.877745,65.65049,56.550984,56.910849,78.71403,95.250468,58.509974,63.17661,75.993081,82.750837,81.680375,84.123709,69.017182
Pwp1,0.11527417877952,-0.0977815975982906,0.50467955443991,0.253450241062691,14.243196,17.309338,15.193102,12.287719,32.420222,3.809473,18.656499,15.311717,10.976179,15.674821,13.826499,15.416514,13.149416,16.873137,27.420852
Fbxo7,-0.0215753223994409,-0.273320496380041,-0.15498320325955,-0.201493479743728,27.667676,6.507009,23.541819,23.237523,19.411718,42.533051,25.223939,22.541015,39.961739,24.423726,31.748135,44.892346,28.084552,30.297889,22.709361
Capns1,-0.255744820658905,-0.618468608116103,0.273003642891368,-0.544228009392788,171.759819,72.281238,150.204962,133.576738,154.063002,130.631227,247.793963,199.000837,157.155297,140.630487,123.823932,109.228314,205.072977,124.638842,154.161546
